8,1983,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,461,0,1,0,0
8,1984,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,462,0,1,0,0
8,1985,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,463,0,1,0,0
8,1986,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,464,0,1,0,0
8,1987,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,465,0,1,0,0
8,1988,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,466,0,1,0,0
8,1989,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,467,0,1,0,0
8,1990,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,468,0,1,0,0
8,1991,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,469,0,1,0,0
8,1992,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,470,0,1,0,0
8,1993,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,471,0,1,0,0
8,1994,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,472,0,1,0,0
8,1995,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,473,0,1,0,0
8,1996,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,474,0,1,0,0
8,1997,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,475,0,1,0,0
8,1998,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,476,0,1,0,0
8,1999,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,477,0,1,0,0
8,2000,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,478,0,1,0,0
8,2001,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,479,0,1,0,0
8,2002,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,480,0,1,0,0
8,2003,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,481,0,1,0,0
8,2004,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,482,0,1,0,0
8,2005,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,483,0,1,0,0
8,2006,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,484,0,1,0,0
8,2007,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,485,0,1,0,0
8,2008,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,486,0,1,0,0
8,2009,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,487,0,1,0,0
8,2010,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,488,0,1,0,0
8,2011,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,489,0,1,0,0
8,2012,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,490,0,1,0,0
8,2013,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,491,0,1,0,0
8,2014,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,492,0,1,0,0
8,2015,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,493,0,1,0,0
8,2016,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,494,0,1,0,0
8,2017,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,495,0,1,0,0
8,2018,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,496,0,1,0,0
8,2019,1,1,3,5,1,1,0,0,0,100,0,0,0,0,70,90,0,360,70,90,0,360,497,0,1,0,0
